imdbID,Title,Year
tt0049746,Shabab emraa,1956
tt0049761,Dark Waters,1956
tt0342581,Ismail Yasin fi el-Bulis,1956
tt0343169,Wadaa' fi elfagr,1956
tt0342747,Mawad gharam,1956
tt0342583,Ismail Yassine fil madhaf el shami,1956
tt0342782,Mugezat el-Sama,1956
tt0342613,El kalb loh ahkam,1956
tt0343163,Wahabtak Hayati,1956
tt1168649,Al-mufattish al-amm,1956
tt0342962,Saut min el madi,1956
tt0343209,Zannuba,1956
tt0342588,Izzay Ansak,1956
tt0342248,Dalila,1956
tt0342077,Uyoon Sahranah,1956
tt0342988,Shayatine el jau,1956
tt0342628,Kefaya ya ein,1956
tt0342608,Kaataltu zawjati,1956
tt0342461,Garreb hazzak,1956
tt0342544,Hub wa idam,1956
tt0126721,Wadda'tu hubbak,1956
tt0342052,Ard el ahlam,1956
tt0342955,Samarah,1956
tt0342922,Rasif rakam khamsa,1956
tt0342057,El aroussa el saghira,1956
tt0342054,Arduna el khadra,1956
tt0342545,Hub wa insania,1956
tt0342409,Fi sabil el hub,1956
tt0342303,Doumou fil lail,1956
tt0342076,Awal gharam,1956
tt0342951,Sahibat El Esma,1956
tt0355192,Ana el shark,1956
tt0342952,Sahibet el sawabek,1956
tt0342659,Kulub haera,1956
tt0342919,Rabi el-Hubb,1956
tt0342770,El miad,1956
tt0342056,El armala el tarub,1956
tt0342832,Nidaa el hub,1956
tt0342775,Min el khatel,1956
tt0342815,The Bad Tempered Man,1956
tt0342474,El gharib,1956
tt0355674,Sleepless,1957
tt0355585,Ismail Yasin fi el-Ustool,1957
tt0356194,El wessada el khalia,1957
tt0342556,Son of Hamido,1957
tt0126354,Inta habibi,1957
tt0355971,Back Alive,1957
tt0342396,El Fetewa,1957
tt0342088,Banat el yom,1957
tt0342029,Ayn Omry,1957
tt0355436,Fata ahlami,1957
tt0355194,Ana wa kalbi,1957
tt0343063,Tamr Hinnah,1957
tt0355820,Nehayat Hubb,1957
tt0356110,Tarik el amal,1957
tt0343058,Tahera,1957
tt0342668,Lan abki abadan,1957
tt0356131,Toggar el mawt,1957
tt0342053,Land of Peace,1957
tt0342677,Lawahez,1957
tt0356020,Seraa maal hayat,1957
tt0342096,Beit Allah el haram,1957
tt0342473,Gharam el millionaire,1957
tt0355979,El sabeha fil nar,1957
tt0355180,Alamuni el hub,1957
tt0342954,Sajin Abu Zaabal,1957
tt0342542,El hub el azim,1957
tt0342651,Alkomsareyat Alfatinat,1957
tt0342475,El gharima waal ikab,1957
tt0355860,Oshak el lail,1957
tt0342509,Hareb minel hub,1957
tt0342511,Hayat ghania,1957
tt0342928,Rihlah Gharamiyyah,1957
tt0342728,El majd,1957
tt0355412,Eghraa,1957
tt0343164,Wakr el malazzate,1957
tt0342111,Bint el sayad,1957
tt0342898,Port Said,1957
tt0342825,Nessaa fi hayati,1957
tt0342264,Dawet el mazloum,1957
tt0355677,Laila rahiba,1957
tt0342580,Ismail Yassine fi janainit al haiwanat,1957
tt0342796,El mottahem,1957
tt0051390,Cairo Station,1958
tt0355647,Khalid ibn el Walid,1958
tt0051539,Djamilah,1958
tt0355512,Habibi el asmar,1958
tt0356895,El moallema,1958
tt0355582,Ismail Yasseen fi mostashfet al-maganin,1958
tt0355728,El malak el saghir,1958
tt0356027,Beach of the Secrets,1958
tt0355513,Should I Kill My Husband?,1958
tt0357164,Sharia el hub,1958
tt0355622,Kahraman,1958
tt0355511,Habib hayati,1958
tt0355718,Maal ayyam,1958
tt0356005,Sayedat el kasr,1958
tt0356111,El tarik el masdud,1958
tt0355581,Ismail Yassine bolis harbi,1958
tt0355477,The Fault of My Love,1958
tt0355986,Sallem al Habayeb,1958
tt0355478,Ghariba,1958
tt0355586,Ismail Yassine lal baie,1958
tt0355546,El hub el samet,1958
tt0355311,Shabab el-Yom,1958
tt0356022,El shaitana el saghira,1958
tt0278727,Soultan,1958
tt0355991,Samahny,1958
tt0355172,Abu Hadid,1958
tt0355547,Hub min narr,1958
tt0356676,El hareba,1958
tt0355670,Kulub el azara,1958
tt0357249,Touba,1958
tt0355730,Malish gherak,1958
tt0355235,Awatef,1958
tt0355983,Saher el nessaa,1958
tt0355262,Bint el badia,1958
tt0355416,A Woman on the Road,1958
tt0355583,Ismail Yassine fil Dimashq,1958
tt0355566,Imsek Harami,1958
tt0355177,Ahebbek ya Hassan,1958
tt0355237,Ayyami el saida,1958
tt0355263,Bint 17,1958
tt0356139,Touha,1958
tt0356218,The Virgin Wife,1958
tt0355725,Mahragan el hub,1958
tt0355578,Ismail Yassine Tarazane,1958
tt0356325,Abul eyoun garia,1958
tt0356004,Sawak nus el lail,1958
tt0355524,Till We Meet,1958
tt16549810,This is Love,1958
tt0355934,Rahma minal samaa,1958
tt0355790,Mugarem fi ijaza,1958
tt0356045,El sitt Nawaem,1958
tt0355178,El akh el kabir,1958
tt0231477,The Nightingale's Prayer,1959
tt0356019,Struggle on the Nile,1959
tt0359874,The Second Man,1959
tt0355526,Hekayat hub,1959
tt0358987,Between Heaven and Earth,1959
tt0355193,I Am Free,1959
tt0126341,Hubb lel-abad,1959
tt0356387,Bain el atlal,1959
tt0356044,Sirr taqiyyat al ikhfa,1959
tt0355774,Min ajal emraa,1959
tt0308562,Rendezvous with a Stranger,1959
tt0355949,Rihlah ela el-Qamar,1959
tt1673390,Hassan wa Marika,1959
tt0355629,Kalb min dahab,1959
tt0355220,Ashat lil-hob,1959
tt0184654,Every Beat of My Heart,1959
tt0355685,"Leila, bint el shatie",1959
tt0355280,El bolis serry,1959
tt0355584,Ismail Yassine fil tayyaran,1959
tt0356784,Katia tarik,1959
tt0355215,Arees Mirati,1959
tt0359772,Umm-Ratibah,1959
tt0359420,Hoda,1959
tt0355191,Ana baria,1959
tt0358986,Bayaet el ward,1959
tt0309658,Hasan wa Naimah,1959
tt0367030,Shamsun la taghib,1959
tt0359743,Nessaa muharramat,1959
tt0359732,Ehna El Talamza,1959
tt0359636,El Mabrouk,1959
tt0359375,Hamati malak,1959
tt0355226,El ataba el khadra,1959
tt0359694,Min agl hubbi,1959
tt0356889,El millionaire el fakir,1959
tt0355431,Scandal in Zamalek,1959
tt0355545,El hub el akhir,1959
tt0355620,Kabbelni fi zalam,1959
tt0356036,Sijn el azara,1959
tt0053576,Ahlam al banat,1959
tt0355296,Bufakkar filli nassini,1959
tt0251802,Liman tashrouk al chams,1959
tt0356335,Afrit Samarah,1959
tt0355577,Irham hubbi,1959
tt0359713,Mufattish el mabahess,1959
tt0355698,Lokandet el mofagaat,1959
tt0356347,Allahu Akbar,1959
tt0359714,El murra el maghoula,1959
tt0356807,Lan aoud,1959
tt0359437,Hub hatta el ibada,1959
tt0359491,Itharissi minal hub,1959
tt0355525,Hayat emraa,1959
tt0359232,Esh el gharam,1959
tt0355236,Awdat el hayat,1959
tt0251973,Sakhrat al hub,1959
tt0355841,Nour el lail,1959
tt0274784,Samra sina,1959
tt0355630,Kalb yahtarek,1959
tt0355548,Hub wa dalaa,1959
tt0053652,The Beginning and the End,1960
tt0366623,Rumor of Love,1960
tt0210525,Nahr el hub,1960
tt0359366,Ha yejanuni,1960
tt0359731,El nagham el hazine,1960
tt0360213,Ya habibi,1960
tt0359256,El-Fanoos el-Sihri,1960
tt0359592,Lekaa fil ghurub,1960
tt0359320,El ghagaria,1960
tt0367262,Zoja min al shareh,1960
tt0358981,El banat waal saif,1960
tt0231126,Teenagers,1960
tt0359531,Qaiss wa Laila,1960
tt0359648,Malak wa shaitan,1960
tt0359373,Hallak el sayyedat,1960
tt0366152,Akwa min al hayat,1960
tt0367118,Talat rijal wa emraa,1960
tt0360174,Watani wa hubbi,1960
tt0366997,Saedet el rajal,1960
tt0359873,Rajul bala kalb,1960
tt14576810,Antar Invades the Desert,1960
tt0359741,Nehayat el-Tariq,1960
tt0366216,Banat bahari,1960
tt0359963,Shar assal basal,1960
tt0366591,Hubbi el wahid,1960
tt0359511,Jisr el khalidine,1960
tt0359586,Lawet el hub,1960
tt0367211,Waada el hub,1960
tt0360046,Sukkar hanem,1960
tt0366162,Amalekat el behar,1960
tt0359635,Maan ilal abad,1960
tt0359550,My darling's bugle anklet,1960
tt0366819,Nesaa Wa Zeaab,1960
tt0359436,Hub fi hub,1960
tt0358976,Bahia,1960
tt0358949,El asheka,1960
tt0360178,Wedaan ya hub,1960
tt0359321,Gharam fi sahraa,1960
tt0366745,Mal wa Nesa,1960
tt0359623,Luqmat el-Aish,1960
tt0366661,Kalb fi zalam,1960
tt0360059,Talat warissat,1960
tt0359458,El Emlaq,1960
tt0355938,Men in the Storm,1960
tt0359471,Inni attahem,1960
tt0359323,Gharamiat emaraa,1960
tt0359322,Gharam fil cirque,1960
tt0358916,Abu Ahmad,1960
tt0053642,Bein edeik,1960
tt0359581,Lahn el saada,1960
tt0366139,Abu lail,1960
tt0358937,Ana wa Ummi,1960
tt0367029,Shagaret el Aaila,1960
tt0360004,Souk el selah,1960
tt0054979,Hob wa horman,1960
tt0359907,El robat el mukadass,1960
tt0126513,Nida al'ushshaq,1960
tt0366807,El naas elli taht,1960
tt36261491,Hassan Wa Morqos Wa Cohen,1960
tt0370051,Wa Islamah,1961
tt0366136,Aaz el habaieb,1961
tt0273430,Antar Ben Shaddad,1961
tt0367255,Yom min omri,1961
tt0366442,Fi Baytena Ragul,1961
tt0366998,El safira Aziza,1961
tt0366994,The Seven Girls,1961
tt0369645,La tutfi el shams,1961
tt0367213,Wahida,1961
tt0366236,Bila awda,1961
tt0370261,Arabu no arashi,1961
tt0366818,Nesf azraa,1961
tt0366553,Hayati hial taman,1961
tt0366192,Assefa minal hub,1961
tt0366431,Fattouma,1961
tt0369371,El dow' El khafet,1961
tt0367023,Seraa fil jebel,1961
tt0369651,Lan aataref,1961
tt0366513,Gharam el assiad,1961
tt0370005,El telmiza,1961
tt0366695,La tazkorini,1961
tt0366632,Gooz Merati,1961
tt0370029,Udi ya ommi,1961
tt0366188,Ashoor Qalb el-Asad,1961
tt0126632,Rajul fi hayati,1961
tt0366716,Limaza aish?,1961
tt0367032,Shatie el hub,1961
tt0367155,El torgomane,1961
tt0367025,Serr emraa,1961
tt0366407,Elazwaj wa el saif,1961
tt0366813,El nassab,1961
tt0367115,Taht samaa el madina,1961
tt0366757,Mawad maal maadi,1961
tt0371228,Sett El Banat,1961
tt0369689,Makhlab el kot,1961
tt0370758,El hub keda,1961
tt0366172,Ana el adala,1961
tt0366746,Maa Al Zikrayat,1961
tt0370003,Tarik el doumoue,1961
tt0366622,Ismail Yassine fil sijn,1961
tt0366556,He talata,1961
tt0366786,El-Muraheq el-Kabir,1961
tt0366410,Emraa wa shaitan,1961
tt0370915,Mafish tafahum,1961
tt0367123,Tarik al abtal,1961
tt0366173,Ana wa banati,1961
tt0366353,Dema Ala A Nil,1961
tt0367261,Zoj bil ijuar,1961
tt0370092,Zizette,1961
tt0366672,El kharsaa,1961
tt0366590,Hub wa azab,1961
tt0370321,Bala demoue,1961
tt0366552,Hayat wa amal,1961
tt0366963,Ressallah illa Allah,1961
tt0225598,Chased by the Dogs,1962
tt0225044,The 13th Wife,1962
tt0347333,Al-khataya,1962
tt0371218,The Black Candles,1962
tt0370841,The Cursed Palace,1962
tt0370945,Mawed fe Elborg,1962
tt0370268,Almaz and Abdou Al-Hamouli,1962
tt0369913,Serr el ghaeb,1962
tt0369456,Ghosn el zeitoun,1962
tt0348042,Sira' al-abtal,1962
tt0370084,Yomun bala ghaden,1962
tt0370299,El ashkiaa el talata,1962
tt0371193,Seraa el gababera,1962
tt0370963,Min Gheir Me'ad,1962
tt0252470,Al gharib al saghir,1962
tt0369521,Helwa wa kaddaba,1962
tt0371194,Seraa maal malaika,1962
tt0370822,Kadi el gharam,1962
tt0369210,Abid el gassad,1962
tt0370983,Muzakkerat telmiza,1962
tt0370277,Ana el hareb,1962
tt0370336,Baqaya Azra'a,1962
tt14574030,Dunia al-banat,1962
tt0370535,Emraa fi dawama,1962
tt0369517,The Man I Love,1962
tt0355176,Ah min hawaa,1962
tt0369434,El forsan el talata,1962
tt0369638,Kullun awladi,1962
tt0370312,Ayyam bala hub,1962
tt0369533,Hira wa chebab,1962
tt0369862,El Ragol El Thaalab,1962
tt0371162,Salassel min harir,1962
tt0370589,Ghadan yawmon akhar,1962
tt0370845,El khiyana el ozma,1962
tt0370083,Yom el hisab,1962
tt0370930,Malek el petrol,1962
tt0369891,Salwa fi mahab el rih,1962
tt0369917,Shahidat el hub el ilahi,1962
tt0370791,El istebad,1962
tt0370618,El haked,1962
tt0369581,Insal dunia,1962
tt0370802,Jamiet katl el zojat,1962
tt0370978,El muageza,1962
tt0370846,Khozni bi ari,1962
tt0370260,Akher forsa,1962
tt0370872,El layali el dafia,1962
tt0370767,Agazet nos el Sana,1962
tt0371382,Wafaa ilal abad,1962
tt0057357,Saladin,1963
tt0056894,Cairo,1963
tt0372777,El bab el maftuh,1963
tt0373080,Last Night,1963
tt0371112,Rabea el adawaya,1963
tt0372771,Aroos el-Nil,1963
tt0055947,Egyiptomi történet,1963
tt0373282,Sahib el galala,1963
tt0371157,The Little Charmer girl,1963
tt0226461,Soft Hands,1963
tt0371133,Ressalah min emraa maghoula,1963
tt0175366,Midaq Alley,1963
tt0370257,Ailat Zizi,1963
tt0373921,Umm el-Arusah,1963
tt0370977,El motamarreda,1963
tt0373882,El hakika el aria,1963
tt0370391,Chafika el Keptia,1963
tt0373822,Emraa Ala El hamish,1963
tt0371291,Tarik al shaitan,1963
tt0373857,El Garima El Daheka,1963
tt0371197,Serr el hareba,1963
tt0355798,The Dark Glasses,1963
tt0371206,Shakawet banat,1963
tt0370863,La wakta lil hub,1963
tt0370939,Al massiada,1963
tt0252265,Al bedawia al achika,1963
tt0370823,Al-Qahira Fi El leil,1963
tt0370390,Chabab taesh,1963
tt0370922,El majanin fi naim,1963
tt0370637,Hayat azeb,1963
tt0370274,Princess of Arabia,1963
tt0370585,Gawaz fi khatar,1963
tt0370328,Batal lil nehaya,1963
tt0374274,Thaman el hub,1963
tt0370996,El nashal,1963
tt0370853,Koussa mamnoua,1963
tt0371159,Sajin el lail,1963
tt0373006,Hub la ansah,1963
tt0371032,Oghfurli khatiati,1963
tt0373303,El shaitane el saghir,1963
tt0372957,El hasnaa waal talaba,1963
tt0371113,Rajul fil zalam,1963
tt0374352,Zoga li Yom Wahed,1963
tt0374195,Sanawat el hub,1963
tt0370313,Ayyam zaman,1963
tt0370962,Min gheir amal,1963
tt0370297,Ariss la okhti,1963
tt0373710,Bayaat el jarayed,1963
tt0370995,Nar fi Sadri,1963
tt3320558,Asl Wa Soura,1963
tt12060312,Hejrat Al Rassool,1964
tt0056510,The Son of Caesar and Cleopatra,1964
tt0123262,Secret of the Sphinx,1964
tt0373711,Bayn el kasrain,1964
tt0372757,Amir el dahaa,1964
tt0373987,Laabet El Hob Wa El Gawaz,1964
tt0373665,Adham el charkawi,1964
tt0291505,The Road,1964
tt0373085,Law kont rajol,1964
tt0373058,Karim ibn el sheikh,1964
tt0373725,Bint el hetta,1964
tt0373837,Fatat el mina,1964
tt0374047,Min ajl Hanafi,1964
tt0372950,Hadiss al madine,1964
tt0376464,El aili el kerima,1964
tt0373688,El Aris Yasel Ghadan,1964
tt0373367,The Cost of Freedom,1964
tt0373701,El Ozzab El Talata,1964
tt0373815,Elf laila wa laila,1964
tt0372776,Awal hub,1964
tt0372760,Ana wa hua wa hia,1964
tt0374064,El mughammara el kabira,1964
tt0304422,Al Morahekan,1964
tt0374058,Montaha el farah,1964
tt0373114,Ma al naas,1964
tt0376788,Nahr el hayat,1964
tt0374024,El mared,1964
tt0373079,El lahab,1964
tt0376791,Nemar el-Talamzah,1964
tt19395276,A Bullet in the Heart,1964
tt0376644,Hekayat Gawaz,1964
tt0374032,Matloub zawja fawran,1964
tt0373896,Hekayet nus el lail,1964
tt0374214,El shayatin el talata,1964
tt28355517,The Love Seeker,1964
tt0372912,Fatat shaza,1964
tt0373881,El hakiba el saouda,1964
tt0376686,El jassus,1964
tt0253677,Shadiat al djebel,1964
tt0372845,Daani wal Demoo',1964
tt0373885,Hareb min el hayat,1964
tt0376725,Lel Regal Fakat,1964
tt0373673,Akher shakawa,1964
tt0373368,Thawrat al banat,1964
tt0376851,El resala el akhira,1964
tt30321109,Al-mietaf,1964
tt0373470,Zogue fi ijaza,1964
tt0373911,Shabab wa Hub wa Marah,1964
tt0376668,El ibn el mafkud,1964
tt15732682,The Black Cat,1964
tt0373886,Hareb min el zawaj,1964
tt0374095,El omr ayyam,1964
tt0376635,Hal ana majnouna?,1964
tt0059429,Marco the Magnificent,1965
tt0059728,Slalom,1965
tt0058866,008: Operation Exterminate,1965
tt0060590,Kindar the Invulnerable,1965
tt0355521,El haram,1965
tt0059055,The Conqueror of Atlantis,1965
tt0060922,Una ráfaga de plomo,1965
tt0376745,El mamalik,1965
tt0376576,The Mountain,1965
tt0376659,El hub el khaled,1965
tt0376703,El khaena,1965
tt0376495,Ayyam dayea,1965
tt0376718,Lailat el zafaf,1965
tt0058082,Fagr Yom gedid,1965
tt0376648,Hikayet el omr kulluh,1965
tt0376776,El mudir el fanni,1965
tt0376678,Iterafat zoj,1965
tt0253527,Al rahiba,1965
tt0376612,El gazaa,1965
tt0376468,El akl waal maal,1965
tt0376912,El talata yuhebbunaha,1965
tt0376782,El mustahil,1965
tt0376780,El mushajibun,1965
tt0376671,Iktilny minfadlak,1965
tt0376639,Hareb min el ayyam,1965
tt0376646,Hia waal rijal,1965
tt1051831,Khatib mama,1965
tt21288268,Armalat wathalath banat,1965
tt0468855,Sanawat el magd,1965
tt0376471,El alamain,1965
tt0381865,El ainab el murr,1965
tt0252930,Al bedawia fi Roma,1965
tt0477629,El Ietraf,1965
tt33059915,Awasef,1965
tt0376843,El rajul el maghul,1965
tt0376870,Sobyan wa banat,1965
tt0376705,Khudni maak,1965
tt0376973,El wadia,1965
tt0376466,Akher jinaan,1965
tt0376511,Bi ism el hub,1965
tt0376915,Tarid el firdaos,1965
tt0376896,Soukoun el assefa,1965
tt0376463,Aghla min hayati,1965
tt0376607,Gadaan haritna,1965
tt0376856,Men Don't Marry Beauties,1965
tt0376807,El Ouqalaa El Thalatha,1965
tt0376913,Tanablet el sultan,1965
tt0376752,Matlub armala,1965
tt0376775,Modaris Khosousi,1965
tt0377014,Zekrayat el talmaza,1965
tt0376714,Al-Mushaghib,1965
tt0376876,El shakikan,1965
tt2530824,Too Young for Love,1966
tt0264344,Cairo 30,1966
tt0376875,Shaia fi hayati,1966
tt0376750,"Marti, mudir aam",1966
tt6541480,30 Yom fi el-Sign,1966
tt21932958,Forced Vacation,1966
tt5824190,Fares Bani Hemdan,1966
tt0376628,Guanab el safir,1966
tt0376911,Talat loussuss,1966
tt9012268,Al Assal Al Murr,1966
tt0376777,El mughammerun el talata,1966
tt0253767,Sultana,1966
tt0376770,El Moraheqa El-Saghira,1966
tt7978502,Nojoum Ala Alard,1966
tt12058566,Mn Oheb,1966
tt0376737,Mabka el oshak,1966
tt0376536,Chakawet rejala,1966
tt0377017,El zoj el azeb,1966
tt1339355,Rihlat el saada,1966
tt0376919,Thawrat al Yaman,1966
tt32868558,Gharam fi August,1966
tt0376660,Hubi fil Kahera,1966
tt1051699,Al'asdiqa' althlath,1966
tt33072294,A Man and Two Women,1966
tt25261030,Life is Sweet,1966
tt0253216,Lil nisa' fakat,1966
tt0376879,Shayatin el lail,1966
tt0189342,Ejazat Saif,1966
tt0376640,Haret el Sakkayine,1966
tt0376925,Tofahet Adam,1966
tt21802402,Al-Abeet,1966
tt0376972,Wadaan ayyouhal lail,1966
tt0377012,Zawja min Bariz,1966
tt0376461,Adou el maraa,1966
tt0376465,Akher el ankud,1966
tt1051343,Kenouz,1966
tt0376662,Huwa wa el nessaa,1966
tt0062257,The Glass Sphinx,1967
tt0191771,The Most Dangerous Man in the World,1967
tt0205241,The Beloved Diva,1967
tt0062519,The Second Wife,1967
tt0061499,Come rubammo la bomba atomica,1967
tt0207728,Shakket el talaba,1967
tt0184511,Love in Karnak,1967
tt0207727,Shabab Magnoon Giddan,1967
tt0207717,Al-Seman W Al-Khareef,1967
tt0203611,Karamet zawgaty,1967
tt28521000,Karam el-Hawa,1967
tt0205210,El lekaa el tani,1967
tt0203613,Qasr Al-Shouq,1967
tt0275452,Khan el khalili,1967
tt0207630,Nora,1967
tt0193002,Beit el talibat,1967
tt9555290,The Industrial Revolution,1967
tt0198453,Endama nouheb,1967
tt0205266,Moaskar el banat,1967
tt0202365,Garima fil hay el hady,1967
tt0189341,Agazet gharam,1967
tt0207696,El ragol da hai ganini,1967
tt0203617,El khouroug min el guana,1967
tt0126350,Id al-Mairun,1967
tt0193054,Chatei el marah,1967
tt0205288,El nessef el akhar,1967
tt0431304,Ortasark yaniyor,1967
tt0205273,Al moukhareboun,1967
tt0198442,El eib,1967
tt0202371,Gharamiate magnoun,1967
tt0191790,El aris el thani,1967
tt0207729,Shantet Hamza,1967
tt0193010,Bint Shaqiya,1967
tt0205205,El layaly el tawila,1967
tt21925174,Noussa,1967
tt0203631,Al koubla al akhira,1967
tt0198441,Edrab al shahatin,1967
tt33029096,A Man in My Way,1967
tt19395684,Rubabikya,1967
tt0198398,El dakhil,1967
tt0198502,Gaffet el amtar,1967
tt0202372,Ghazia men Sonbat,1967
tt19388598,Al-Nil wal hayah,1968
tt0291730,The Land of Hypocrisy,1968
tt4173888,Fire of Love,1968
tt0291771,Al-boustaguy,1968
tt0290651,Hekayet thalass banat,1968
tt0291732,Ashgaa ragel fil alam,1968
tt0062726,Gang of Women,1968
tt0290821,El ragol el-lazi fakad zilloh,1968
tt0289855,Baba ayez keda,1968
tt0289843,Afrit merati,1968
tt0290292,El-sit el-nazra,1968
tt0255648,Al-tilmiza wal osstaz,1968
tt4148268,Welcome to Love,1968
tt0290271,Al-qadia 68,1968
tt3275286,Thalath Nessa,1968
tt0292043,Kandil om Hashem,1968
tt0290767,Al-millionaire al-mouzayyaf,1968
tt0291799,Chahr assal bidoun ezaag,1968
tt0291725,Ana al-doctor,1968
tt0290775,Al-moutamarridoune,1968
tt0344930,Bir Damat Araniyor,1968
tt0291817,Al-cirk,1968
tt0289970,Hawaa wal kerd,1968
tt0290695,Kayfa Tasrq Millionaire,1968
tt0290942,El-Zawag ala el-Tariqah el-Hadithah,1968
tt0290275,The Splendor of Love,1968
tt0290288,Shanabo fil massiada,1968
tt0291701,Aalam modhek geddan,1968
tt0291984,Helwa wa shakia,1968
tt0290894,Three stories,1968
tt8711822,Losos Laken Dhurafa'a,1968
tt0257446,Bint min el banat,1968
tt33037852,Leqaa Al-Ghorabaa,1968
tt0291741,Ayyam el-hob,1968
tt0348303,Vahsi bir erkek sevdim,1968
tt0436464,Kadin Paylasilmaz,1968
tt0291982,Hawaa alal tarik,1968
tt0291990,Hob wa khyana,1968
tt0290762,Merati magnouna... magnouna...,1968
tt34976487,Drums,1968
tt0290770,Mogrem taht el-ekhtebar,1968
tt0289842,Joys,1968
tt0291960,Guezireh el-oshak,1968
tt0290790,Noufouss haira,1968
tt0290853,Sett banat wa ariss,1968
tt28520078,Al-Taread,1968
tt0344812,Altin Avcilari,1968
tt0290757,El-massaguin el-thalatha,1968
tt0290776,Moutarada gharamia,1968
tt0289935,Ebn el-hetta,1968
tt0291708,Adawiya,1968
tt0064703,The Mummy,1969
tt0314658,Bit of Fear,1969
tt0251881,Abi foq al-Shagara,1969
tt11529284,The Blind Woman,1969
tt0462682,El-Hubb el-Kabir,1969
